id,openstates_district
ocd-division/country:us/state:in/sldu:16,in-upper-16
ocd-division/country:us/state:in/sldu:17,in-upper-17
ocd-division/country:us/state:in/sldu:18,in-upper-18
ocd-division/country:us/state:in/sldu:19,in-upper-19
ocd-division/country:us/state:in/sldu:20,in-upper-20
ocd-division/country:us/state:in/sldu:21,in-upper-21
ocd-division/country:us/state:in/sldu:2,in-upper-2
ocd-division/country:us/state:in/sldu:22,in-upper-22
ocd-division/country:us/state:in/sldu:23,in-upper-23
ocd-division/country:us/state:in/sldu:24,in-upper-24
ocd-division/country:us/state:in/sldu:25,in-upper-25
ocd-division/country:us/state:in/sldu:26,in-upper-26
ocd-division/country:us/state:in/sldu:27,in-upper-27
ocd-division/country:us/state:in/sldu:28,in-upper-28
ocd-division/country:us/state:in/sldu:29,in-upper-29
ocd-division/country:us/state:in/sldu:30,in-upper-30
ocd-division/country:us/state:in/sldu:31,in-upper-31
ocd-division/country:us/state:in/sldu:3,in-upper-3
ocd-division/country:us/state:in/sldu:32,in-upper-32
ocd-division/country:us/state:in/sldu:33,in-upper-33
ocd-division/country:us/state:in/sldu:34,in-upper-34
ocd-division/country:us/state:in/sldu:35,in-upper-35
ocd-division/country:us/state:in/sldu:36,in-upper-36
ocd-division/country:us/state:in/sldu:37,in-upper-37
ocd-division/country:us/state:in/sldu:38,in-upper-38
ocd-division/country:us/state:in/sldu:39,in-upper-39
ocd-division/country:us/state:in/sldu:40,in-upper-40
ocd-division/country:us/state:in/sldu:41,in-upper-41
ocd-division/country:us/state:in/sldu:4,in-upper-4
ocd-division/country:us/state:in/sldu:42,in-upper-42
ocd-division/country:us/state:in/sldu:43,in-upper-43
ocd-division/country:us/state:in/sldu:44,in-upper-44
ocd-division/country:us/state:in/sldu:45,in-upper-45
ocd-division/country:us/state:in/sldu:46,in-upper-46
ocd-division/country:us/state:in/sldu:47,in-upper-47
ocd-division/country:us/state:in/sldu:48,in-upper-48
ocd-division/country:us/state:in/sldu:49,in-upper-49
ocd-division/country:us/state:in/sldu:50,in-upper-50
ocd-division/country:us/state:in/sldu:5,in-upper-5
ocd-division/country:us/state:in/sldu:6,in-upper-6
ocd-division/country:us/state:in/sldu:7,in-upper-7
ocd-division/country:us/state:in/sldu:8,in-upper-8
ocd-division/country:us/state:in/sldu:9,in-upper-9
